"name","year","id","type__001","type__002","type__003","rate","story","director__001","director__002","director__003","actor__001","actor__002","actor__003","actor__004"
"连城诀","1980","2135387","动作","武侠","","6.5","武林名家梅念笙獲得秘典「神照經」及可以成為天下第一巨富的「連城訣」，惹來徒兒萬震山、言遠平、戚長發追殺，梅遂將「神照經」及「連城訣」傳給救其性命的丁典（白彪）。丁與知府凌退思（岳華）的女兒霜華（施思）相戀，凌為奪「神照經」及「連城訣」，將丁打下牢獄，要丁說出秘密。狄雲（吳元俊）與師妹戚芳（廖麗玲）相戀，竟被陷害打下牢獄。死囚獄中，狄認識丁，更被傳授「神照功」。凌為了要獲得秘密，竟狠心對女兒下毒手，丁憤然與狄越獄，結果被毒死，而「連城訣」竟然在……","牟敦芾","","","白彪","施思","吴元俊","岳华"
"师爸","1980","1959778","喜剧","动作","","5.2","杰仔生性好动，一时意气用事与黑帮青年斗车，将黑帮青年之电单车撞毁，黑帮青年纠党往车行报复，将车房汽车毁坏，杰仔为讨回公道，往黑帮开设之地下赌场，利用契爷传授之千术，对付黑帮老大郭善，善表面是正当商人，暗地里经营着黄、赌、毒生意，无恶不作。因为杰仔在赌场捣乱，善派人将车房尽毁，杰请出契爷帮忙，契爷伙同拍档朱金斗，将千门中计中计、反间计等计谋使出，让善输地一败涂地……","余允抗","","","周润发","乔宏","白鹰","王青"
"贼赃","1980","2071262","剧情","","","7","杨威专职捉拿官府悬赏的大盗，方聪每次都抢先他一步取得大盗们的赃物,只将人留下给他拿去领赏。\n富商赵宽及与其关系密切的萧、高、沈、江四家同时接得神秘大盗蜘蛛的死亡帖,杨受赵之托担任五人的保镖，方不请自来，也卷入此事件中。江飞霞与表哥沈玉胜已有婚约，而杨、方都对漂亮的江颇为爱慕，\n萧关英及沈春山全家先后被杀，沈春山不知去向。杨、方二人怀疑蜘蛛大盗就在五人之中。他们寻得沈春山，原来他是为赵宽所擒，严刑逼问20年前京城被劫的珠宝下落。而方聪的真正身份是当年劫案苦主的儿子。\n赵宽找到珠宝，被杨、方两人所杀。江、高出现，江承认自己是当年的蜘蛛大盗之女，一切均是陷井，是为了杀死赵、萧、沈等人，替父报仇。现在是杨、方两人联合对付江和高......","曾志伟","","","姜大卫","徐少强","李莉莉","曾志伟"
"有你冇你","1980","4729872","喜剧","","","0","火牛、Bran、Monkey、古惑、九仔、肥苏几人是从小一起长大的好友，肥苏因学习成绩不好很早就有开咖啡店的打算，在众人的帮助下，他们终于合力开办了一间小小的街巷咖啡铺。一次在麦当劳店里火牛认识了女店员賈潔恩，爱情的种子在两个年轻人的心中萌芽……","梁普智","","","林骏","庄静而","",""
"无翼蝙蝠","1980","1958238","武侠","","","6.5","楚原改編新進武俠作家黃鷹小說《無翼蝙蝠》，起用年青的爾冬陞演風流大俠「蕭七公子」。五年前被司馬中原和冷秋魂打死的無翼蝙蝠，忽然重出江湖，姦淫少女，搶走鎮遠鏢局雷迅的女兒電鳳，更嫁禍蕭七。蕭七與雷迅追查真相，得知無翼蝙蝠當年激戰未死，但是腦部重創至瘋癲失常，沒有可能淫殺少女。唯一線索就是他留下兩把蝙蝠刀，傳說刀內藏有蝙蝠寶圖，蕭七將計就計，借刀引出幕後真兇……","楚原","","","井莉","尔冬升","欧阳佩珊","谷峰"
"怨妇、淫娃、疯杀手","","2028865","","","","","","","","","","","",""
"通天小子红枪客","1980","2355274","动作","喜剧","","6.4","本片為孫仲導演，倪匡編劇，唐佳武術指導。故事描述「通天少爺」李寶通(汪禹 飾)乃棉胎店老闆李昌建(谷峰 飾)之獨子，經常暗中替喬裝乞丐的偵緝隊長陳英剛(元彬 飾)買食物，並向他學習武功。後英剛給「紅槍客」林飛(元華 飾)殺死，寶通正好在暗處看見事發經過，並偷聽到林飛所透露的犯案者名字。此時，寶通行蹤被發現，幸寶通機智，得以逃脫，惟其胸部上的蒼鷹刺青已被林飛看到……","孙仲","","","汪禹","谷峰","王龙威","元华"
"碧水寒山夺命金","1980","1305359","动作","悬疑","武侠","6.1","两个月前，刀客陆天君（刘松仁 饰）于路偶遇劫匪贺彪三兄弟行劫当朝红人魏公公的三万两黄金，担负押送任务的尤亦儒自杀身亡，贺彪等人邀请故交陆天君上山一坐，岂料陆天君被人在山上打晕，贺彪等被杀，黄金不翼而飞，陆天君被赶来的锦衣卫当做劫匪投入大牢，受尽拷打。在同牢犯人的暴动中，陆天君侥幸逃狱，于是他返回事发的坪石镇试图洗刷罪名，并在路上遇见向其寻仇的尤亦儒之女尤佩佩（钟楚红 饰），陆天君以诚挚打动后者，使尤佩佩一起调查事件真相。陆天君脱狱引起锦衣卫和垂涎黄金的中国江湖人士的追索，层层包围中，路、尤二人在走访中得知贺彪尚在人世，劫走黄金的真凶究竟是谁？陆天君渐渐揭开了真相……©豆瓣","杜琪峰","","","钟楚红","刘松仁","刘江","江汉"
"零点三八","1980","26639110","剧情","动作","","0","","钟国仁","","","宋金来","黄新","赵美宝",""
"小城故事","1980","1306889","剧情","爱情","","7.5","因打伤姐夫而服刑的青年陈文雄（钟镇涛 饰）在狱中结识了雕刻手艺人赖金水，赖师傅喜欢他的老实忠厚，便教他木雕手艺。继赖师傅出狱后，陈文雄不久也获得假释回家。他决意重新生活，不再依赖姐姐，也切断了与富家女友的关系，他来到了赖师傅处拜师学艺。赖师傅手艺极佳，却不善做生意赚钱，钱都被镇上的周家木雕商店赚走。周家的儿子看中赖师傅的女儿阿秀（林凤娇 饰），她虽是个哑女，然而年轻貌美，心地善良。文雄与她朝夕相处，暗生情愫。\n不久，文雄的旧女友找上门来，文雄已经钟情于阿秀，无心与她复合。然而这个不速之客还是引起阿秀父女俩的不满，之后发生了失窃事件，让赖师傅对文雄的误解加深。因为种种误会，文雄一气之下离开了师傅的家。小城故事多，文雄和阿秀的命运将走向何方？©豆瓣","李行","","","钟镇涛","林凤娇","李烈","葛香亭"
"按摩女郎","","20388404","","","","","","","","","","","",""
"少林与武当","1980","1307920","动作","剧情","","6.5","清朝年間，少林與武當都擁有極多高手。少林以反清復明為志，武當派則甘作滿清鷹犬，因而兩派處於敵對局面。旗人青年童千斤（羅莽），因自幼是孤兒，遭受同族欺侮，故對族人懷恨極深，投身少林寺習武。他聯絡同門師兄弟胡惠乾（江生）等進行反清復明工作。武當派高手為了對付少林弟子，亦派出門下弟子分批下山，與童相遇掀起一場又一場的打鬥……","张彻","","","罗莽","孙建","江生","文雪儿"
"阿Sir劈炮","1980","10439569","剧情","动作","","0","","杜魯波","","","黃元申","歐陽佩珊","關海山","柳影紅"
"金枝玉叶","1980","1865861","歌舞","爱情","","0","http://www.octavian.net/db/movies/view.mhtml?id=6134&complete_credits=1&display_set=big5","金汉","","","张艾嘉（Sylvia Chang）","凌波","钮方雨","赵雷"
"发围","1980","10601206","喜剧","动作","","0","阿洪是澳门一酒店待者，某日在酒店内一水警高官及一名流太太被谋杀，阿洪目击凶手面目，更将他擒获，惜洪的老阿才，竟误将凶手放走，更被他愚弄一番。接着暗集团中人假扮警方，邀洪去助查，途中欲加杀害，幸洪吉人天相，事后洪与才认定警方与暗集团勾结，故此洪乃努力逃避警方王沙展的... 阿洪是澳门一酒店待者，某日在酒店内一水警高官及一名流太太被谋杀，阿洪目击凶手面目，更将他擒获，惜洪的老阿才，竟误将凶手放走，更被他愚弄一番。\n接着暗集团中人假扮警方，邀洪去助查，途中欲加杀害，幸洪吉人天相，事后洪与才认定警方与暗集团勾结，故此洪乃努力逃避警方王沙展的追寻，令王沙展益增疑窦。\n洪偷渡到香港藏身，偷渡时认识青年阿全，而杀手阿甲，亦巳赴港追杀洪，澳门集团的波士佳，又勾结香港另一大头目大哥炳，要炳将洪及甲一并灭口，大哥炳却正是才仔介绍洪去托庇的“大人物”，于是洪在港又常遇暗算，和一位在港邂逅的女子阿芳四处逃命，洪因此怀疑才出卖他，故此才逃到港通知他时，几经误会才能解释清楚，又发觉芳原来巳被甲收买，因此甲才知洪行踪。\n洪以甲为唯一敌人，时刻留意逃避，不料一天在住处附近却却发觉甲被杀，临死时，甲叫洪留意眼睛，才找到地盆工人阿全介绍工作，但才偶然发觉全有一眼是假眼，一试之下，全果然追杀洪，洪被追至无路可逃，幸借电视台街头访问过关逃去。","黄岳泰","","","黄锦燊","林建明","韩国材","陈鸿烈"
"扮野","1980","1959781","喜剧","爱情","","6.1","任中龙本是一名成药推销员，偶然被富太看中，起用为公司总经理。一群太太董事不谙生意，却搞了一间成衣厂，希望任用得人，向日商接洽大生意。任上任之日，被职员误当为打杂，指使派往九龙厂房，认识了公司的一名设计师程冬冬，一见钟情，跟着便隐瞒身份向她追求。在这个脉络的发展之下，二人热恋，误会，最后大团圆结局，而任中龙亦将公司治理得头头是道，最后是事业爱情两得意。","金鑫","","","周润发","田青","缪骞人","罗浩楷"
"插翅难飞","1980","1862703","动作","剧情","悬疑","6.6","本片为楚原（笔名秦雨）1980年自编、自导的动作片，由狄龙、白彪及井莉领衔主演。故事改编自朱羽的民初武侠奇情小说，讲述邓彪（狄龙）黑货买卖失手，遂逼江湖人物高明（王戎）供出从中陷害者，高说出乃黑豹所为后，即被邓开枪杀死，邓因此被判监禁十五年。邓出狱后即找黑豹报仇，却遇势力庞大的葛八爷（白彪）乾扰；同时商琳（井莉）为寻失踪十五年的丈夫，欲找邓查问黑豹下落，但两人仅听过黑豹其名，从未见其人，究竟黑豹是谁？","楚原","","","狄龙","井莉","白彪","井淼"
"铁旗门","1980","1855629","剧情","动作","武侠","6.8","江湖向来纷争不断，两大门派铁旗门和神鹰堂一直对立，都想将对方连根拔起。一日，神鹰堂的的堂主给铁旗门掌门铁麟（郭振锋 饰）发了一封请罪贴，邀请铁麟前往神鹰堂赴宴，以冰释前嫌，化解两派矛盾。铁麟认为这其中必然有诈，正想拒绝，但大弟子曹风（鹿峰 饰）则认为不如将计就计，杀他们一个措手不及。铁麟认为有道理，于是带领一众弟子一起前往神鹰堂。果然，神鹰堂里十面埋伏，铁麟和弟子奋力将敌人一一击退，不料，意外发生了！©豆瓣","张彻","","","郭追","江生","王力","鹿峰"
"踢窦","1980","10748258","动作","","","0","阿成是在黑帮中跟着混生活的，女友阿娟摆地摊维生，爸爸因为混帮派获罪在监狱中待了半辈子快要出狱了，阿成的老大火麒麟在黑帮十三街上开了一家新店，引起另一帮派大哥华的不满，惹来两帮火并，生生死死，打打杀杀，阿成的命运又将如何？","韋文","","","张午郎","唐伟成","陈强","周丽娟"
"英雄","1980","1302154","剧情","动作","武侠","6.7","萧大师铸成了大名鼎鼎的“泪痕剑”，却也知道这把剑未来会在江湖之上掀起腥风血雨，不仅如此，萧大师还得知自己的孩子将会死在这把剑下。为了避免事端，萧大师将泪痕剑交给弟子保管，几经辗转，泪痕剑最终到了小高（傅声 饰）的手上。\n带着这把剑，小高被卷入了长安大镖局和洛阳雄狮堂的争斗之中，雄狮堂的叛徒杨坚被神秘人萧泪血（岳华 饰）杀死，但也正是这名神秘的男子，三番五次的救下小高的性命。原来，萧血泪的真实身份是萧大师的儿子，为了避免泪痕剑的诅咒成真，萧血泪一直在寻找着弟弟。就在线索全部落空之际，大镖局的二把手卓东来（尔冬升 饰）现身抢走了泪痕剑。©豆瓣","楚原","","","傅声","尔冬升","赵雅芝","谷峰"
"兵来贼挡","1980","10600065","动作","犯罪","","0","","黃華麒","","","陈欣建","吕良伟","胡大为","施恩"
"蛇猫鹤混形掌","1980","4092954","动作","","","0","阿瑞愈身世萧可具怜帮，唐常被人粥欺负，冀一日氟，瑞渊又被欺寓，剂却膨被伏男装打扮酝之少吗女阿兰相费救唐，郎后葵兰宠更跳收游瑞笑为账徒朽。毡兰齿发现瑞身有棍本伤，屹知悉哈他被赎人殖欺负，立斟意教他棍法让。毡江鸥洋锤大盗扶石霸逊向兰砸之俺爷荒爷衣余舟袖翁挑芦战以了颊当年网败落而被贵提入牢泣之仇藏，余骡不浅敌，束兰出需手相第助域，缸亦燎不是对训手竿，萧后经瑞堰使伶出数屹家本领，终将晃石击败。","罗文","萧龙","","恬妞","石坚","高飞","黄正利"
"邪斗串","1980","5186188","剧情","情色","","0","","陆邦","","","邵音音","林建明","苏杏璇","韦弘"
"地狱无门","1980","1296700","喜剧","动作","奇幻","7.5","两名农夫搭木筏至一孤岛兜售鸡鸭，岛上气氛诡异，两人胆寒之下突遇一群面具人袭击，农夫一死一降，皆被岛上屠夫解体后当做食物分发给饥肠辘辘的岛民。原来此岛辖属大家乡，不知何时岛民开始以人肉为食，保安队负责维持治安与食物配给。\n密探九九九（徐少强 饰）为追踪江洋大盗劳力士（黄锦燊 饰）与一自称“包铁胆”的蟊贼登岛，击倒岛上屠夫后九九九拜访大家乡保安队长（高雄 饰），队长将其引至屠场，九九九力战群凶后负伤逃脱，在一民女阿莲家调养之后向队长求证，然而一无所获。\n先前劳力士选择大家乡任保安副队长，以求洗心革面，谁知事与愿违却做起了吃人的勾当，劳力士几次计划向岛外求援却全被破坏，这次向九九九报警仍不被理睬，无奈之下放出被囚的包铁胆，自己反被队长杀死。九九九又一次经历围攻而大难不死，他决定和包铁胆、阿莲姐弟一起逃离食人岛……©豆瓣","徐克","","","徐少强","高雄","黄锦燊","胡大为"
"坏小子","1980","3289972","动作","","","6.6","少年马山雁，武功高强，玩世不恭。某日因救高镖师而开罪欧行武。闹市中金凤父被小偷骗去还给沙兄弟之款项，适马路经发现，略施小计，将银骗回，马与金凤两人一见倾心。金凤父因还款不足而被沙下毒手，马将父女二人救出，但金父已死，金凤誓要报仇雪恨。沙兄弟因马屡次破坏好事而怀恨在心，後马母病危，马急回家，在路上中沙之陷阱被擒，而马幸得高镖师感恩图报，愿以生命作担保，准马回家十天。其实此乃欧和沙之一石二鸟鬼计，利用马作饵，迫高自刎。但马刚到家，便已被沙之人再擒获。後马与金凤用计脱身赶回时，发觉高已身亡，至此才知中计。马直捣沙家展开一场激烈的龙虎斗，结果大仇得歼，马与金凤终成眷属。","李荣章","","","韦弘 / 王青","","",""
"南北腿王","1980","2212441","动作","剧情","","6.5","故事讲述“北腿王”谭道良因遭“地腿王”彭刚的弟弟挑衅，不慎受伤，后结识“南腿王”夏光莉，在其师傅的指点下学习南派“莫家腿”，兼具南北之长。彭为独霸“腿王”称号，杀死夏的师傅，谭与夏为师报分心联手击杀彭，让他临死前终于明白了一个道理——没有任何一个门派可以独霸天下。\n本片由台湾著名功夫片导演李作楠执导，是神腿谭道良70年代功夫片代表作，他精湛的腿功在影片中得到充分展示。本片情节轻松、幽默，动作设计自然、流畅，更多地表现了腿法的练习和使用技巧，充斥着各类腿法的花招，打得精彩纷呈。谭道良与夏光莉的腿功纯熟，令人赏心悦目，尤其是单脚不落地的连续踢击，简直比手还要灵活，最喜欢看到他们踢腿时从容不迫的样子，时常把脚高高举起停在对手面前，甚至还放到对手头上，如同老叟戏婴儿，潇洒至极。夏光莉以其优美高难的腿法动作令人刮目相看，若是在今天，估计她不会输给号称第一打女的杨紫琼。谭道良更是发挥了自己的全部特长，他那一招左腿连击象煽耳光似的的抽对方的脸，然后接一记迅猛的旋踢，简直空前绝后，令人瞠目结舌。而彭刚的地腿也同样令人大开眼界，极尽跃扑滚翻之能，很少看到有人能伏在地上使出这么多种腿法。三位主演风格各异，全面展示了各种腿技，打斗场面精彩漂亮，又充满了趣味性，而这些只有在港片中才会如此这般不惜篇幅地展现，绝对可称得上是一部功夫片的极品佳作！","李作南","","","谭道良","夏光莉","彭刚",""
"系咁先","1980","1959775","动作","喜剧","犯罪","0","周潤發飾演的朱嘉華, 大學畢業卻想沿著亡父的舊路當差, 在警校結業後, 即加入警隊當雜差幫辦. 朱嘉華為人上進, 滿腔公義, 期望槍得表現, 卻不懂人情世故, 經常被同事整蠱, 稱他為「牛奶仔」甚至要他搗破警務署副署長正在賭錢的非法賭檔, 卻贏得上司的讚許.","王风 Fung Wong","","","周润发","梁小龙","",""
"师弟出马","1980","1294131","动作","喜剧","","7","正风武馆在当地颇有名气，因为当地一年一度的舞狮大会正风武馆已经连续七年夺冠。今年，舞狮大会举办方为了吸引眼球，设了难度极高的采青大赛。阿昆和阿龙（成龙 饰）是正风武馆的师兄弟，每年都是阿昆代表武馆初赛。不料今年出赛前几天练习时阿昆失足扭伤了，馆长无奈之下只能 派出阿龙出赛。\n阿龙由于首次参赛，而且今年难度非常大，最终败下阵来。虽然受到了其他师兄弟的取笑，但阿龙丝毫没有放在心上，反而，他在比赛中发现的一个秘密却成了他的心头大石。©豆瓣","成龙","","","成龙","元彪","李丽丽","李海生"
"癫螳螂","1980","2144415","动作","","","6.7","阿吉是海鲜铺的伙计，嗜武如命，又喜打抱不平，为老板若来不少麻烦。一日，他因见当地恶霸欺压乡民，而与他们发生冲突，后被师傅逐出门墙，在机缘巧合下拜在螳螂派门下学习螳螂拳，后师傅与爱人双双被恶霸仇家所杀，阿吉悲愤异常，神智疯癫，正好练成癫螳螂，无形中功夫大进，在铲除恶霸后，却无法复原，镇民为纪念他给他取了一个外号“癫螳螂”","叶荣祖","","","梁家仁","黄一龙","",""
"扮野小子","1980","24876214","喜剧","动作","","0","棺材铺学徒傅友(汪禹饰)是个嗜赌的穷小子,靠偷 取死人的殉葬品度日,一天晚上,他突然被鬼缠上 了,鬼要求他帮忙做一件事,否则就要他做其替身...","唐伟成","","","汪禹","徐少强","黄杏秀","朱铁和"
"师妹出马","1980","4920549","","","","0","http://hkmdb.com/db/movies/view.mhtml?id=6148&display_set=big5","李作楠","","","夏光莉","彭刚","张纪平","欧立保"
"不夜城","1980","26757218","","","","0","","文华","","","卢国雄","贝如花","林建明","江岛"
"万人靳","1980","1472057","战争","","","6.4","长征途中，红军在前有堵截、后有追兵的危情下，来到金沙江与大渡河之间的群山之中。此时，蒋介石已布重兵数万，和红军拉开决战架式，妄图让毛泽东做当年的石达开。敌情重重，风声鹤唳，毛泽东（韩适 饰）、周恩来（赵申秋 饰）、朱德（刘怀正 饰）、刘伯承（傅学诚 饰）等红军高级将领临危不惧，紧急布署了佯攻大树堡、暗渡安顺场的作战方案。十七勇士抢渡大渡河，另一路飞夺泸定桥。蒋介石随既调整方案，妄图分割围歼渡河红军，毛泽东将计就计，分兵几路迷惑敌人，当蒋明白过来，临阵换将，令川军何湘辉（李宁 饰）部回援泸定时，泸定桥头已被红军占领并控制，当蒋来电询问守桥情况时，一切已晚矣......©豆瓣","林农","王亚彪","","韩适","赵申秋","刘怀正",""
"大杀四方","1980","1915492","动作","","","6.3","故事描述民国初年，北方军阀混战，民不聊生，纷纷向南逃 难。王绪(郭追 饰)、金正平(罗莽 饰)和鱼汉生(江生 饰)三位武功高强的青年，也夹在难民群中，来到战区边沿的某镇。该镇富家子弟陈祖光(鹿峰 饰)，为地方民团首领；一次，王因出手营救一女难民，致遭陈之手下追捕，幸得美艳的风尘女子红菱(楚湘云 饰)所救……","张彻","","","鹿峰","郭追","罗莽","江生"
"冲破","1980","20389746","","","","0","事发生在七十年代初的香港。当时中国人民生活困顿，他们大量偷渡来港，另觅出路。阿芳，阿明，志林，志伟和阿萍一同偷渡来港，他们历尽艰辛抵港，并取得居港权。然而各人际遇回异。阿芳被新相识的男友哄骗，甘愿当舞女，后来发现被男友骗财骗色，走上自杀之途。阿明，志林和志伟出卖劳力，辛勤工作，上进节俭。阿明娶得娇妻，生活美满。志林诚实尽责，深得上司赏识，升职加薪，前途光明。志伟省吃省穿，一心等待与大陆妻子...","包明","華一泓","","汤镇业","刘丹","",""
"情侠追风剑","1980","2352616","动作","武侠","古装","5.5","邵氏在八十年代的大型武俠片《情俠追風劍》，演員陣容強勁，再加上金庸著作，吸引力非凡。武功強勁的白一鵬（凌雲）全家遭「冷血五祖」殺害，白闖冷家報仇，卻遇上生性善良的冷秋霞（李麗麗），了解下二人相戀，白被冷家追殺下跳崖，眾人以為白已死。冷靈芝（妞妞）乃是白與秋霞女兒，後來聯同父徒弟夏侯曉桐（汪禹），將「冷血五祖」殲滅……","何梦华","","","汪禹","郭佑华","罗烈","李丽丽"
"风尘","1980","3285152","爱情","","","0","1980年，一个去菲律宾夜总会卖唱的歌女让一个当地老板包了几天就能赚三五万美金。","钟国仁","","","米雪","金兴贤","林国雄",""
"识英雄重英雄","1980","3303202","喜剧","","","0","民初,明安镇镇长谢雄,保安队容队长与乡绅为粤北灾民筹得巨额善款,便委托武师后人黄师傅率领手下梁窄、牙刷苏等人运押款北上.但各人于中途被贼人拦途截劫,混乱中梁认出雷震天及马力,遂缉捕两人归案.及后两人有贵人相助而成功逃狱,亦因此成了好友.相谈下,更发觉有人故意陷害自己,决联手侦查此事……(内容简介来自VCD)","李超","","","高飞","梁家仁","",""
"搏扎","1980","26732557","动作","","","0","","张同祖","","","任世官","乔宏","董玮","陈仪馨"
"恶爷","1980","2244786","喜剧","动作","","5.1","桂治洪可说是邵氏高峰期电影年代的类型导演，涉猎的电影题材多不胜数，1980年执导的功夫喜剧《恶爷》由孟元文、元华、尤翠玲和王沙主演。《恶爷》描述店小二阿七骤变功夫大师的故事，剧中有不少喜剧的成份，为观众带来欢笑，其搞笑的程度可媲美成龙成名作《醉拳》！\n故事是讲述恶少洪毛九(林辉煌饰演)经常到苏记饭店滋事捣蛋，而苏老板(王沙饰)欺善怕恶，把满腔的气愤发洩在伙记阿七(孟元文饰)身上。後来阿七发觉小厨师张彪(元华饰)武功不凡，便暗中模仿其动作来练武。某一日，洪毛九又来饭店滋扰，阿七施展出所练功夫打得洪毛九狼狈而逃。洪毛九请师叔黑金刚(王龙威饰)和铁金刚(关峰饰)对付阿七，三招两式便把阿七制服……","桂治洪","","","孟元文","元华","尤翠玲","王龙威"
"惩罚","1980","25947681","惊悚","","","0","三個不同國籍的年輕人來到多米尼加共和國首都旅遊。在夜總會上因為和一群阿飛打起來而被當局關進黑牢，絕望中，前西班牙陸軍司令金將軍擔保他們出獄，條件是要求他們懲戒獨吞了生父全部遺產的同父異母兄弟羅保。從而引出了一場場生死較量。","Yueh-Ting Men (as Yu-ting Wen)","门见隆","","仓田保昭","李邦臣","团忠昭",""
"阿福与土佬","1980","20501165","","","","0","包理發與陳有福開設一所「精舞門」授舞中心, 因經營不善, 欠下數月租金, 被下令一星期內付清, 否則數回地方及充公所有東西抵數, 發與福沒法, 唯有向大耳窿借錢. 當倆人找到大耳窿時, 發覺他已被人殺死, 倆人恐怕被他人誤會, 即匆忙離去, 翌日即被人追殺, 發有一女友, 是一名秘聞記者, 因撞破一宗假錶交易, 被同一批人追殺.","胡鵬","梁焯","罗棋","林子祥","林建明","伊雷",""
"情劫","1980","1294590","剧情","","","0","泛洋机构总裁汪先生为躲避廉政公署的调查，不仅杀死证人，而且派人到日本窃取有关文件。事成后行窃者""古惑成""以此勒索，汪只得派秘书韩冰雪携巨款前往交易，暗中派人于取到文件后将两人一同杀掉。韩依约前往，发觉有人跟踪，恳请日本华侨王志南帮助。""古惑成""来见韩，限汪3日内交款，否则曝光内幕。韩也电告汪自己失去联络且有人跟踪他。汪要韩留下地址，不要多疑。""古惑成""依汪所给地址来与韩交易时，却死在汪所派杀手的刀下，而杀手的下一个目标便是韩。此时，汪为取回文件，又布下了天罗地网。","冼杞然 (Stephen Shin)","","","余家伦","丹波哲郎","刘雪华",""
"武状元","1980","5051667","动作","剧情","","0","","Chin Wei Lin","","","庄泉利","侯朝声","刘丹","江岛"
"懵女大贼傻侦探","1980","3082223","冒险","喜剧","","0","杀手梁标信奉只有死人才不会泄密，小歌星周咪咪无意中看见梁标杀人，由于她是个傻里傻气的女孩，罗探长不相信她的证词，周咪咪数次死里逃生，同时大摆乌龙，但梁标步步逼近，杀机越来越重……","王天林","","","周润发","林子祥","狄波拉",""
"蛇形醉步","1980","24751855","动作","武侠","","0","","唐伟成","","","唐伟成","冯克安","茅瑛","陈惠敏"
"黄飞鸿与鬼脚七","1980","3444258","动作","","","0","败家仔刘七为父所迫，入宝芝林拜师学艺。怎料被人利用偷运鸦片，无故含冤受屈。在明查暗访途中，认识禁毒老差骨山东豹，终将主谋绳之于法。\n不久，牙擦苏带七到上海购药，于船上见报馆女记者小菱遭洋人轻薄，出手相助。与此同时，七的损友沙胆明正偷带鸦片，见保安上船之际，乘机将华洋商会的鸦片塞进宝芝林的药材，冒险过关，但二人竟懵然不知。\n华洋商会会长（元华）得知邪片下落，遂派手下十二少夜探宝芝林，被馆内各师兄弟撞破，十二少等人无功而退。翌日，山东豹率官兵到来，要搜查宝芝林，并当场起获鸦片，将七及苏带返衙门，七心心不忿，更受众师兄弟冷落，决定还我清白，遂到华洋商会了解情况，竟被痛打一顿，且受大师兄的责骂，一怒之下，离开宝芝林。经过重重波折，七心灰意冷，幸得小菱提醒，决定里应外合，刚巧沙河帮找华会长寻仇，七情急","午马","","","元彪","吕秀菱","午马","任世官"
"出错绰头发错财","1980","25735669","","","","0","","徐二牛","","","陈复生","李海生","张雷","关海山"
"雍正与年羹尧","1980","2297249","动作","","","5.7","康熙晚年，众太子觊觎帝位，其中四太子胤祯与十四太子胤禵相争最激烈。康熙预立密诏传位于十四子，胤祯乃命年羹尧设法篡位于十四子，胤祯后以大将军职位。年助雍正得帝位后，受命西征，战无不胜，声名远播，雍正引以为忧，乃借机于一日之内连年羹尧十八级，由大将军降为城门的“外委把总”。年与志士密谋起义，却因事泄络被雍正所杀。","方翔","","","龍方","徐少強","李昆",""
"释迦牟尼","1980","5350009","剧情","奇幻","古装","0","两千五百年前的古印度社会，由于职业和种族的尊卑观念。形成了四种阶级。其中地位最高的是宗教徒婆罗门， 其次是王族刹帝利；其次是一般的平民， 被称为吠舍。 最可怜的就是首陀罗， 他们被认为是奴隶。处处受歧视和压迫……","徐大川","","","苗可秀","唐威","胡翔评","洪流"
"三毛流浪记","1980","2148756","动作","喜剧","","0","解放前的旧上海，大资本家、军阀、投机商人、洋人、流氓、骗子横行于世，他们过着养尊处优、挥金如土的腐败日子，而底层人民则穷苦不堪，生活艰辛.大头、圆鼻子、三根头发、瘦小身材，这个外貌滑稽的男孩就是本片的主人公三毛（王龙基 饰）。三毛自幼失去父母，无依无靠的他终日在上海街头流浪，身无分文的他饿极了甚至吃刷广告的浆糊，困了就睡在垃圾车里。为了生存他送报纸、推黄包车、捡烟头，然而霉运却总尾随其后，所有的事都以失败告终。他好心做善事，反遭到诬陷和殴打。不过，生活在黑暗底层的三毛始终保持着诚实善良的性格，他从不愿为一口饭而沦为他人做恶的工具。本片根据著名漫画家张乐平同名连环画改编。","虞戡平","","","高雄","卡萨伐","黄一龙",""
"烂命一条","1980","26757212","","","","0","","陈鸿楷","","","米雪","林建明","张雷","韩国材"
"无字天书","1980","3241174","动作","奇幻","","0","影片为年代不可考（美国台湾合拍）的古装片，讲述了一个渔民在水底偶然发现了一只神奇的魔盆，此魔盆想要什么就可以给什么，小渔民欣喜若狂，立即要了一大堆银子，摆脱了贫困。从此小渔民便摇身一变成了一个有钱人，到处摆阔和招摇，不久终于惹来了一干贼人惦记，差遭杀身之祸，但凑巧也同时出现了两位美人保镖护身，遂使小渔民逢凶化夷。你侬我侬，两厢似都有情，于是，小渔民一竿双挑，将这对美人姊妹一块纳了。不想此姐妹乃是——一对狐狸精，是被一个像《倩女幽魂》里的姥姥一样的老妖狐派来夺取那个宝物魔盆的，这个魔盆隐藏着一个更大的秘密，它牵涉着一部天书，这部天书又记载了一个异次元仙境里的一把神剑的地点……总之很复杂。随后，老妖狐追来，与后来将会练成盖世武功、获得巨量内力、拔出日月神剑的小渔民展开了一场旷古绝今、天上地下、中西合壁的仙怪大战。最后，经过这一场飞来的奇幻艳遇和浩劫后，小渔民仙缘既了，被从太虚九霄直接裸体抛进了海里，娘子也没有了……","张美君","","","贝蒂","梁修身","理查德·基尔","胡因梦"
"有着数","1980","26757800","","","","0","","韦文","","","张雷","韩义生","陈玉薇","朱德华"
