"name","year","id","type__001","type__002","type__003","rate","story","director__001","director__002","actor__001","actor__002","actor__003","actor__004"
"界刀淫魔","1999","26733932","情色","","","0","芬与芳是一对脸貌娟好，身材健美的姊妹花，身边有很多狂蜂浪蠂团团转，要把两人弄上床去，两人虽然天生丽质，带点儿高傲，交朋待友还是以真诚待人，尤且当姊姊的，很是著紧看管妹妹，对一些不怀好意的损友，都义正词严拒诸门外……","陈少雄","何锦灿","张家慈","曾燕","黄小玲","周恩恩"
"上帝之手","1999","3337643","犯罪","","","0","一个虔诚仁厚的牧师，住在港岛的宁静小镇，遗憾是太太离开了他移民美国，一天十六岁女儿突然离奇失踪，他四出寻找女儿，警察上门叫他去认尸，他为了保护一个据称认识其女儿的少女而卷入黑帮仇杀中。牧师带着她逃，去街上遇到了警员，怎料警察也是贪污的。他被埋在泥地下三日三夜，在半昏迷的情况下，奇迹般大雨降而牧师似从地狱走出来，横扫罪恶。","童琛","","黃秋生/李燦森","劉家輝","陳惠敏",""
"薄饼速递","1999","5996811","惊悚","恐怖","","0","佘仔任职一间薄饼速递店，店长泉哥与师兄阿星都有些怪头怪脑，加上一个恐怖女子，不时光顾，吓得佘仔魂飞魄散。为了逃避恐怖女子，佘仔决定去送外卖。电单车在一条僻静的马路死火，佘仔迫于转乘巴士赴目的地。当踏上这架尾班车，佘仔在上层坐位遇鬼，几经辛苦才返下层，向司机述说有鬼。此时鬼按钟要落车，司机大惊决意飞站以免鬼走落下层。岂料反激怒鬼出现喝骂停车，众人哗然大叫跳车逃命。\n佘仔向泉哥诉说撞鬼，泉不相信反责佘失职。佘生气之时，又遇恐怖女子，佘被吓得魂不附体。此时泉哥要佘往一个传闻有鬼之单位送外卖，佘没可奈何，只有硬着头皮去。甫踏出电梯...","梁凯杰","","罗慧娟","袁伟豪","车保罗",""
"伟哥也疯狂","1999","26734627","","","","0","","刘俊辉","","雷宇扬","韩小冰","韩永年","李淑姬"
"千王之王2000","1999","1304677","喜剧","","","6.9","梁宽(张家辉饰）乃一低级警务人员，多次担任卧底小角色。郁郁不得志之时，长官忽派他调查大老千法拉利（王晶饰），宽遂找到自信。一日宽陪女友pizza（关秀媚饰）参加姐姐（吴君如饰）为姐夫大老千黄师虎（周星驰饰）短暂出狱期间举办的宴会。宽在宴会上态度嚣张，终被黄师虎整蛊，于是怀恨在心。\n宽卧底于法拉利周围，在沙滩上偶遇美女初恋（林熙蕾饰），被其美色所迷。宽自认得到法拉利信任，不料，还没找到犯罪证据，反而先落入初恋的美人计陷阱中，差点丢了工作。Pizza不计前嫌，与宽商量找姐夫帮忙，却不料姐夫早已为宽设下了无数难题......©豆瓣","王晶","","周星驰","张家辉","王晶","吴君如"
"爆裂刑警","1999","1304837","动作","犯罪","爱情","7.6","刑警Mike（吴镇宇 饰）和阿仁（古天乐 饰）是一对拍档兼好兄弟，两人一个性格孤僻、沉默寡言，一个玩世不恭、愤世嫉俗，均不得上司赏识。为了缉捕劫匪“毒龙”一伙，两人在独居老人四婆（罗兰 饰）家中布置了监控装置。期间，孤儿院长大的Mike结识了被男友遗弃的孕妇Jennifer（林美贞 饰），表示愿做孩子的父亲，而阿仁也结识靓妹阿Yen（郑雪儿 饰）。\n不久，Mike知晓自己身染绝症，来日已经不多，为了Jennifer以后的生活，他与“毒龙”私下进行交易获得鉅款。同时，不忘职责的他又将“毒龙”的行踪通知阿仁，并与之一起同“毒龙”展开搏杀。©豆瓣","叶伟信","","吴镇宇","古天乐","郑雪儿","罗兰"
"怪异集之快离开吧","1999","1479923","奇幻","惊悚","","0","潦倒作家文放与女友Daisy刚刚结婚，因经济拮据只好到长洲度蜜月，巧合地住进了著名的猛鬼别墅——东堤小筑，在小筑内二人遇上怪事连连，弄至关系恶劣……","王日平","","丁子峻","林依彤","刘孝伟",""
"二奶夺位","1999","26438968","剧情","","","0","龙和女友香的好友珊，虽然嫁入豪门，但仍不时相约他们聚会，感情不因阶级悬殊而疏远，反更趋亲密。 珊的丈夫泰事业成功，但英雄难过美人关，被一美艳少妇欢搭上，两人经常幽会，翻云覆雨，共赴巫山，欢提出要泰离婚与她斯守一世，泰心里很清楚自己只是包二奶玩玩，尝试偷情滋味...","陈少雄","","欧阳耀麟","周恩恩","梁锦燊",""
"人肉玩具","","19897609","","","","","","","","","","",""
"死蠢","1999","3178736","","","","0","Gigi男友提出分手，正值面臨會考關頭，在雙重壓力下，她萌起自殺念頭，此時一隻因跳樓而死的厲鬼正在找尋替身，並接收到Gigi死念的電波，於是便引領Gigi步出窗口，跳樓而死。Gigi靈魂離開屍體時，才知道身旁的女鬼來找自己作替身投胎轉世，後悔不已。在徬徨無助下，她又遇上另一隻跳樓老鬼，老鬼勸Gigi另找替身，重新投胎做人，這樣才可脫離遊魂野鬼之苦。同時Gigi亦明白到一個陰界殘酷的遊戲規則，只要有一個人跳樓，便自然有第二個跟著照做，越多人跳樓，就越多人受害，所以每天才會有這麼多人自殺，這就是陽間所謂的潮流和風氣。","麦殿邦","","林依彤","袁伟豪","施介强","陈国邦"
"七月又十四信不信由你","1999","1301351","恐怖","惊悚","","5.7","又逢农历七月十四，盂兰节鬼门关打开，孤魂野鬼由最脏的出口来到人间，开始短暂驻留。是时，一裸体男鬼闯入人间，他尾随长发男子Raymond至其家中，在男鬼蛊惑之下，Raymond用刮胡刀自杀身亡。吊儿郎当的警察吴立基（吴镇宇 饰）负责此案，他从马桶中找到挂有“忠”字牌的金链子，遂感此案另有蹊跷。\n善良诚实的快递小子阿忠（李灿森 饰）暗恋快餐店女孩小雯，不过由于木讷他的感情之路颇多坎坷。某晚，阿忠遇到怪事，阿雯被一个名叫程东的女鬼上身。程东自言生前遭到无良警察吴立基杀害，她请求阿忠偷吴立基的枪帮她报仇。阿忠被迫答应，却渐渐发现事情并非像表面那样简单……©豆瓣","钱升玮","","吴镇宇","李灿森","蒙嘉慧","陈颖妍"
"星愿","1999","1294927","剧情","奇幻","爱情","7.2","小时候因为脑膜炎使洋葱头（任贤齐 饰）失去视力及说话的能力，后来他一边在接受治疗一边在医院工作。他一直喜欢长期照顾他的护士秋男（张柏芝 饰），可是当时医院里的胡医生（苏永康 饰）也同时在追求秋男。洋葱头终于在一个晚上向秋男表白，秋男也接受了他的爱意。可是洋葱头在回家的路上被车撞死了，在天堂里的洋葱头祈求天使让他回到人间可以了结他与秋男的感情，可是只有5天的时间。\n洋葱头以保险调查员的身份接近秋男并大献殷勤，可是秋男还是无法忘记生前的洋葱头，洋葱头感动之余也使秋男逐渐发现了原来他就是洋葱头，而5天后的晚上，正是他们要再次分开的时候……©豆瓣","马楚成","","任贤齐","张柏芝","苏永康","陈逸宁"
"惊艳危情","1999","26730500","情色","","","0","雅丽喜听收音机广播，常幻想自己能够与能言善道，开解心扉的DJ们交往，尽诉心中情。在一次冶游夜店，雅丽幸运地邂逅了一位名乎其实的DJ，她不其然渴望与共渡春宵，在她的诱惑下，DJ情不自禁，两人辟室寻欢。","杜伯航","杜韦达","何家驹","梁琛荣","张雅丽","张美水"
"电脑危情","1999","26729561","","","","0","查理(王国梁)富商，為了生意日夜忙不停，就是喜沾花野草，但因太太关丽平管治甚严，每次偷情却要绞尽脑汁，非常辛苦，有傍友对现代科技非常有研究，知有一业餘发烧友发现一套模拟现实世界程式 可将心目中的女神形像，转入电脑，使用者戴上特别的视觉头盔，便可模拟与她共渡良宵","高飞","","曹查理","高飞","力奇","张玄正"
"阴阳路之凶周刊","","1304165","","","","","","","","","","",""
"艳降勾魂","","20284980","","","","","","","","","","",""
"纸包梦惊魂","1999","21961839","惊悚","情色","","0","96，97两年内，香港连续发生多宗迷奸，迷劫的重大罪案，引起社会不安，市民人人自危；因为迷晕党的犯案手法，与普罗市民的生活息息相关，这批没人性的变态罪犯，将强力的迷晕药注射入饮品内，使人人都“容易享用”这些“纸包饮品”。案件暴光后，市民人心惶惶，无人敢饮用纸包饮品，生产商无不损失惨重。\n身材惹火，样貌美艳的阿仪，偏爱饮用单一纸包饮品－－－－日光奶，且每天的“固定”时间均到“固定”的便利店...","陈少雄 Shaoxiong Chen","何锦灿 Jincan He","欧阳耀麟 Yaolin Ouyang","周恩恩 Enen Zhou","曾燕 Yin Chang",""
"天使之城","1999","5229777","剧情","","","7.7","世紀末的香港，整個社會瀰漫著一股低迷的氣氛，自殺事件頻傳，許多人陷入經濟、家庭或情感的困境中，無助而沮喪。\n一名自稱""天使奇俠""（喬宏飾）的男子，手持生命探測器出沒在仁心醫院，尋找一些因患絕症而感到絕望無助、有輕生念頭的人，他為垂危的病人帶來福音、喜樂和希望，不少垂危的病人因此而奇蹟式地康復。\n""天使奇俠""的出現，引起了傳媒的關注。INN新聞台的資深記者Angel和其助手大虹，被上級調派為「奇俠事件」作深入追蹤報導。\n大虹的好友Joe也一同參與了此次調查行動，自小陶醉於天使 神話 的Joe，在追尋真相的過程中，發現了父親不為人知的故事，也領悟到原來心中的神話不只是神話，真正的天使就在自己眼前……\n原來大家一直不停尋找的天使，早已深入每個人的心中……","关信辉","","乔宏","陈嘉辉","梁荣忠","魏骏杰"
"反骨仔","1999","1916290","惊悚","","","4.7","黑毛（黄秋生饰）与白毛（陶大宇饰）两人自小情同兄弟，一起在秀茂坪长大。长大后，黑毛做了喜欢赌钱的流氓警察，娶了同样一起长大的贞子（林美贞饰），而白毛则做了心狠手辣的古惑仔。\n白毛凭着金钱至上的原则，一步步成为了高利贷公司老板雷国涛（雷宇扬饰）的得力手下。黑毛由于欠下巨额高利贷而被迫投靠廉政公署，想借此将高利贷公司铲除，雷国涛便让白毛去搞定黑毛。","蓝志伟","","黄秋生","陶大宇","林美贞","莫家尧"
"艾滋初体验","1999","3778496","剧情","","","5.6","周盼行年近四十，结婚多年，早感夫妻生活厌闷，故经常拈花惹草，一次一夜情不幸患上艾滋，旁人的冷眼和歧视，使周陷入极度的绝望和痛苦中。区若华是周的学弟，他万万想不到一次放纵竟然还来世纪绝症，满腔的不忿促使他以牙还牙，以滥交来泄愤，两个艾滋病患者，两个受尽歧视的人，最后怎样走在一起，勇敢地完成艰苦人生的道路……","雷瑞麟","","刘少君","罗家英","蓝洁瑛","罗冠兰"
"黑社会档案之黑金帝国","1999","3337641","犯罪","惊悚","","4.8","廉政公署揭破有史以来最巨规模之黑金选举行贿贪污丑行案件，轰动整个东南亚，廉署再捷一功，新界某乡事执委员会主席何权，获悉特区政府准建设西铁发展计划事宜，确定沿线发展区域一带，大量拨地兴建丁屋，串谋某干乡事执委周甘铨、罗伟雄、梁召权、赵振明等人，进行非法行贿认定原居民，以厚利报酬而换取支持投票当选为主席，以便日后进身立法机关执法，好待以主席身份代表乡民向特区政府商议土地收购索偿。廉署高层干部接获此案，据案情涉及西铁发展计划，牵涉人仕甚广，随即成立项目小组调查此案，并设立代号为“西域黑金”行动。","称雄","","黄秋生","陈惠敏","午马","彭丹"
"新家法","1999","2084048","犯罪","","","6.4","David（古天乐 饰）、碧咸（苏志威 饰）、碧咸的妹妹阿Ann（杨恭如 饰）、泉（李灿森 饰）从小一起长大，四人宛如兄弟姐妹，David与阿Ann更是青梅竹马。一日，阿Ann在夜总会做陪酒女郎时被黑道社团洪乐社的老大胜（方中信 饰）看上，随后，Ann在酒吧为David庆祝生日时遇到了胜。David与胜争风吃醋发生了争执，打斗中胜错手误伤了泉，使其成了植物人，悲愤不已的David发誓要帮泉报仇。碧咸好赌欠下高利贷无法偿还，被色魔雄要挟用Ann来还债。胜得知后派手下与David、碧咸一起去找色魔雄谈判，岂料谈判破裂双方大打出手，心狠手辣的David奋勇杀出一条血路，斩杀了色魔雄。一时间David闻名江湖，随后加入了洪乐社。David表现出色，很快获得了胜的赏识，他认为为泉报仇的时机已经到了……©豆瓣","郑伟文","","古天乐","方中信","杨恭如",""
"尸家保镖","1999","1479926","恐怖","","","0","Timmy刚毕业出来社会做事，第一分工作就是在殓房任职看更，本来他心想这分工作清闲，而且薪酬优厚，开心不已，但想不到上班的第一晚竟然发生┅┅五名少女离奇地被谋杀，尸体放在Timmy看守的殓房，这夜，五少女的亡魂缠住Timmy，要他帮她们寻找真凶，当Timmy每次上厕所时，目睹发生的凶案，认出变态杀手的样貌，於是他向警方报案，可惜探长不信，以为他报假案。Timmy责众女鬼不帮他，此时，凶手赶到殓房，欲杀Timmy，Timmy联同女鬼及丧尸对付凶手，但原来凶手是一只厉鬼，生前是色魔，后被捕及被判死刑，他变成恶鬼还要残杀这五名少女，后来得知Timmy介入，决要杀掉Timmy。就在危急关头之际，探长赶至赶散恶鬼救回Timmy。","郭伟钟","","洪天明","曹永濂","邓兆尊",""
"劫杀爱美神","1999","26759477","情色","","","0","","杜伯航","","张虹","何家驹","张雅丽",""
"怪谈之魔镜","1999","1305655","剧情","爱情","犯罪","5.8","30年代的上海，马丽某年生日收到了表姐送来的一块古董梳妆台，可是表姐已在几年前被她设计迫害自杀了。她的丈夫是著名教授，可是两人年龄差异较大，丈夫有了外遇，对方竟是马丽的表姐，马丽愤怒设计杀死他们，最后自己也在那块镜子前自杀了。\n90年代的新加坡，律师詹辛为了丰厚的报酬，埋没良心为罪大恶极富家子辩护。他的妻子买来了一块古董梳妆台，每当他在镜前都会发生奇怪的事情。后来他因车祸毁容了，没想到整形医生拆开纱布的一刻他发现，自己的容貌跟富家子被杀害的人的模样。\n世纪末的香港，兰姨（罗兰饰）含辛茹苦独自带大孙子麦迪（谢霆锋饰），对他无比牵挂。可是孙子带回来洋气女友Ruby（林心如饰）令她很不满意。Ruby得知兰姨身价丰厚，便极力讨好她，杀害兰姨后嫁祸他人，她在新买回来的古董梳妆台中看到了幻觉，自杀身亡。©豆瓣","刘晓光","萧荣","谢霆锋","林心如","傅芳玲","罗兰"
"女色狼","","24703947","","","","","","","","","","",""
"渡假屋偷窥事件","1999","21795405","","","","0","阿南阿花两夫妻经营渡假屋出租生意，由于他俩急功近利，原本稳定无忧的简单生活，巳不能满足他们了，他俩想在最短时间赚更多的钱，于是便开始于渡假内装置偷拍摄录机，所有租住他们渡假屋的情侣，在屋内的一切亲热情况都被偷拍下，然后阿南阿花便勒索事主大量金钱，才不将影带公开发售。\n上得山多终遇虎，一次他们偷拍勒索的对象为一名勾大嫂的黑社会大人物豹哥。豹哥不但要取回影带，更要把阿南及阿花置诸死地，更恐怖是夫妇两人被喂食烈性的催情药物，结果在不停疯狂地造爱的情况下死亡。\n私家侦探孟龙及美香是阿南夫妇的朋友，誓要查出真凶，将其绳诸于法，以祭好友在天之灵，让他们死得冥目，而在追查过程中，他俩却发现案中另有内情……","陈少雄","","欧阳耀麟","周恩恩","曾燕",""
"暗战","1999","1298898","动作","剧情","犯罪","8.5","大盗张彼德（刘德华）得知生命只剩四周时，决定为死于黑道老大（李子雄）之手的父亲报仇，为此他精心设计打劫了黑道老大的运输公司隔壁的财务公司，并挟持人质引来因得罪上级被转调文职的高级谈判专家何尚生（刘青云）。\n何尚生在同张彼德展开追逐时，虽屡战屡败，却渐了解到黑帮老大实则借 助运输公司做非法走私珠宝的生意，于是同张彼德化敌为友，携手同黑帮势力展开了斗智斗勇的游戏。而张彼德在逃避何尚生追逐的过程中无意结识女孩梁婉婷（蒙嘉慧）后，在生命的尽头获得一份浪漫奇缘。©豆瓣","杜琪峰","","刘德华","刘青云","蒙嘉慧","李子雄"
"心动","1999","1292289","爱情","","","8.2","女导演Cheryl（张艾嘉 饰）跟编剧商量准备开拍一部关于初恋的爱情故事，她决定把故事时间订在1977年，那时候的女主角小柔（梁咏琪 饰）只有17岁，在舞会上遇到了男主角浩君（金城武 饰）二人一见钟情，很快他们便陷入了热恋之中。小柔有一个好朋友叫陈莉（莫文蔚 饰），小柔除了跟她诉说心事以为，更是逃过妈妈追问出外过夜的好借口。浩君与小柔的家人很快知道了他们的事，两方家长都要求他们分手了断，伤心欲绝的小柔找到陈莉，原来陈莉一直喜欢小柔，令小柔惊吓不已。\n多年后，浩君与小柔在日本重逢，就算他们各自都有了另一半，但还是阻止不了他们再次走进对方的生活。©豆瓣","张艾嘉","","金城武","梁咏琪","莫文蔚","张艾嘉"
"网上怪谈之凶灵对话","1999","6890759","恐怖","","","0","玩ICQ乃现时年青人最时兴的玩意，处於没有面貌、没有声音、没有实体的空间里，可曾想过对方的背景，甚至可能对方并不是人。一对好友Barry与Michael喜爱以ICQ结交朋友，在偶然下於网上结识了Hiroko，Michael提议双方交换相片。数天後，Barry与Michael收到Hiroko相片，Michael见Hiroko样子甜美，便冒充Barry与她约会，但Michael却一去不返。黎Sir因Michael之死接触Barry，二人经调查後，发现Hiroko的嫌疑最大，故向Hiroko方面着手，越是深入调查，越发觉Hiroko身份迷离，最後更知悉Hiroko早已被奸杀身亡。","黄颂宁 Chung Ning Wong","","尹扬明","谢天华","江希文",""
"玉蒲团之极乐宝鉴","","26759479","","","","","","","","","","",""
"旺角靓妹仔","1999","2294173","喜剧","剧情","","0","庙街里有不少年青的故事，当了马夫多年的无敌便看过不少……火柴盒，细欣等几个好学生，每天放学后就是到庙街某指压接客，可是那指压场生意惨淡，令无敌要往台湾衣救兵，而指压场则交给火柴盒打理，火柴盒运用好的头脑，可都苦无收效。正当各人以为失败之际，原来之前一光顾的人--是头号“骨评人”，经他一帮忙声名大升。生意急升后，众女无意中认识雅虹，而且打来个乞丐替无敌的位置，几经波折……","刘孝伟","","彭丹","徐锦江","雷宇扬",""
"舞厅","1999","1304625","剧情","","","0","丽华是舞厅里的“妈妈生”，与经理阿张日久生情，但丽华若即若离的行为又时常让阿张苦恼。丽华与私生子家豪的关系越来越恶劣，直至欢场女子玲子的出现，才缓解了母子间的紧张关系。黑社会成员花胶急欲拉拢家豪，丽华生怕儿子误入歧途，亲自前往花胶处领回儿子，为此，家豪极为不满。舞女唐琪因患绝症而自杀，令丽华痛苦万分。此时，家豪才番然醒悟到情与义的可贵，并了解到了母亲“一日为妓，终生为妓”的痛苦与彷徨……","罗舜泉","","任达华","黄卓菱","张文慈","陈芷菁"
"尸气逼人","1999","3152363","恐怖","","","4.8","琪琪（麦家琪 饰）与朋友大波妹都是临时演员，她们找到一间便宜的房间出租，可是房东兰姨（罗兰 饰）的行为怪异。当两人住下后，大波妹常常发现在家中发现很多奇怪的事，可是琪琪是虔诚的教徒，不相信世上有鬼。\n害怕非常的大波妹到处寻找神棍周通帮忙，结果被骗色了。怪事不断发生，就连周通都死于非命。后来大波妹与朋友阿泽（杜汶泽 饰）才知道片场司机阿照（尹天照 饰）对茅山术略懂一二。当阿照到了兰姨的家中，马上感觉到了兰姨家中的不妥，劝琪琪她们快点搬离。原来，兰姨的儿子因感情不顺自杀了，尸体一直留在兰姨的房间。\n琪琪依然不相信神鬼之说，直到一个晚上她独自在房间睡觉的时候，被兰姨的儿子的鬼魂强奸了，之后琪琪变了个人似的，言行奇怪。大波妹与阿泽只好求助阿照……©豆瓣","林庆隆","","尹天照","麦家琪","罗兰","杜汶泽"
"致命诱惑","1999","5958572","剧情","","","0","李慧与家辉蜜月期间，突然接到一个不幸的消息，家辉的爸爸突然去世，他要继承父亲留下来的投资顾问公司。原来父亲身负巨债，公司已濒临破产，由于公司的员工大都辞职，辉只好招聘了几个新的员工，其中有一个叫Helen的女秘书，相当漂亮迷人。一天，辉去上班的时候，家里突然闯进来一位不速之客，慧与他产生误会，差点把他赶了出去，幸好辉回家，才向慧介绍，这是从前的好朋友，以卖画为生的穷画家阿Joe。辉决定把家里多余的房间租给Joe，以减轻经济负担。辉全心投入生意，长期以来很冷落慧。慧感到很苦闷。辉不可自拔的陷入了Helen的情欲陷阱，而另一方面，Joe亦感到自己爱上了好朋友的妻子慧，这两段孽缘正走上不归之路……","李钊","彭俊伟","张耀扬","孙国明","连奕名",""
"流星语","1999","1294038","喜剧","剧情","","8.6","少君（琦琦）产下儿子明仔（叶靖岚）后被丈夫抛弃，为了不让明仔跟着自己过苦日子，她把明仔遗弃在了一艘豪华游船上，期望好心有钱的人士捡去，但自己从此落下心病。证券经纪人李兆荣（张国荣）见到明仔时虽已是因金融风暴而破产的穷光蛋，还是决定收养他，两人住进养老院天台的一间木屋，李兆荣开始靠骑单车为别人送货挣生活费。\n四年后李兆荣和明仔成为一对外人看来亲密无间的父子，少君则成了某慈善基金会的主席，因为一次资助养老院的兰姐（吴家丽）开设一家照料街童的托儿所事件，李兆荣与少君结识，悲情故事就此展开。©豆瓣","张之亮","","张国荣","叶靖岚","狄龙","吴家丽"
"龙在边缘","1999","1303983","惊悚","","","7","志成（古天乐 饰）还在警校的时候便被派往潜入黑社会的洪兴社做卧底，智勇的志成后来成为了帮中老大飞龙（刘德华 饰）的赏识。多年来上司都要求志成交出飞龙的犯罪证据，但志成发现飞龙不过是一名商人而已，更发现飞龙有改邪归正的意图。\n飞龙有一名好兄弟阿豹（黄秋生 饰）因为被出卖， 被警方打至重伤瘫痪了，儿子文俊（谭耀文 饰）决心要为父亲报仇，更要夺得江湖上老大的位置，于是他有了陷害飞龙的阴谋。果然，飞龙这时不但被警方通缉，儿子的生命更受到了文俊的威胁。志成及时赶到，救走了飞龙，但飞龙的妻子还是死去了。悲伤之极的飞龙要找文俊报仇，志成不想看到飞龙因杀人被捕，于是表明了自己的身份……©豆瓣","霍耀良","","刘德华","古天乐","谭耀文","关秀媚"
"玉蒲团之淫行天下","","2257142","","","","","","","","","","",""
"目露凶光","1999","1305843","恐怖","惊悚","","7.1","1967年，山景酒店发生灭门惨案，欧炳同因怀疑妻子有外遇，将其杀死后又与三岁儿子吞老鼠药自杀，三人的死状极其恐怖，房间的墙壁上写有“愿此刻永留”五个血字，留声机里正在重复播放“愿此刻永留”一曲。\n1999年，印刷业电脑专家马文信（刘青云）下班后被神秘匪徒绑架，但家人及其女友傅骞人（郭蔼明）均没收到任何勒索电话。两天后警察阿 Pit（梁家辉）在马文信座驾中发现神秘血渍，跟踪发现马文信被倒吊在山景酒店发生灭门惨案的那间房里，且浑身布满伤痕。自此，马文信像被欧炳同的鬼魂附体一般，不光终日对傅骞人疑神疑鬼，还时常对其目露凶光。©豆瓣","林岭东","","刘青云","梁家辉","郭蔼明","关宝慧"
"无问旅程","1999","5351358","剧情","","","0","翅洛的妻子因一场交通意外不幸去世，为此翅洛悲恸不已，无法接受现实，整日借毒品 麻醉自己的神经。随后 翅洛被送进医院，期间翅洛结识了病友Kim，两人日久生情。在好 友Alex的怂恿下，翅洛与Alex干起了贩卖毒品 的生意。然而在一次交易中一场争斗 突然发生，两个人站在死亡线的边缘徘徊。此时，翅洛得知，原来Kim是Alex的 女友。 Kim面对两个不同的男人，她又会做出怎样的抉择呢？","陈辉","","王合喜","何超仪","张耀扬","黄家诺"
"阳光警察","1999","1299150","动作","犯罪","剧情","6.3","柠檬仔”与“赛米”获选为第一代香港“阳光警察”，并频频登上媒体头条。由于实战经验不足，被其他同事嘲讽。因偶立新功，名声大振，又被黑社会迷昏后剥光衣物关入铁笼扔在闹市，令警方出丑。在家人、朋友的支持下，二人重新振作起来智斗匪徒，让“阳光警察”更加深入人心…… \r\n\r\n简评： \r\n银幕上的警察一向给人以正直健康的印象，但香港电影中却总爱把这 个形象加以喜剧化变形和夸张。然而去年以来却出现了两部对“警察”有 积极和乐观诠释的电影。如果说《特警新人类》是陈木胜对新时代警察未 来模式的一种祈盼，那么劳剑华导演的新片《阳光警察》便肯定是对香港 警队抱乐观态度的一个延续。 所谓《阳光警察》，其实是警队刻意培育出来的形象大使，企图将保 守老套的警察形象改头换面，把部分警察提升为公众明星，利用他们去宣 传美好的一面，其作用是在于吸引更多年青人投入警队。 《阳光警察》无论题材、剧本、导演技巧到演员，都极具新意。自乐 坛组合解散后的冯德伦，目前专注拍摄电影，以前的几个银幕形象都是文 质彬彬的角色，这次演正气刚强的警察，成为另一个挑战。新人张智尧在 台湾虽然曾拍广告和电影，但演出港产片还是第一次，他的阳光笑容和外 形给影片带来新鲜感。此外女歌星李心洁也在本片中担任女主角，虽说是 第一次拍电影，但她的表演却给人留下美好的印象。","劳剑华","","冯德伦","李心洁","张智尧","王祖蓝"
"生命祇剩1小时","1999","3778203","剧情","","","0","电台节目「生命只剩一小时」透过听众来电，带出生命的无奈。一文员因迷恋舞女而走投无路；青葱的三角恋竟以死作解决；最后节目主持因撞车亦体验到死前一小时的感受……\n影片评价\n好的地方-洪朝丰绝对是1999年香港娱乐界的风云人物，有很多人说看他的「真人Show」比他的电影更吸引，单是看他每天在报章杂志的娱乐版那副得戚样加上夸张言论已觉十分抵死有趣，对于他正正经经演一出电影反而不太留意。\n此片其实是一出说教意味颇浓厚的「教育电视」式电影，虽然电影由三个短篇组成，但是都由洪朝丰和兰茜的电台节目连结，其间不段向观众贯输「珍惜生命」的重要性，说教意味浓厚。论故事以尾段洪朝丰的撞车短篇最有看头，亦最具戏味和人情味，洪的演技绝对比他的「真人Show」更吸引，或者是训练有素吧．．．\n此片的故事其实写得比较平面和表面，所以演员都没有太多发挥机会，纵有如张达明等富经验的演员，演出也不算太突出，所以全片亦以洪朝丰的个人表演最具看头。","刘观伟","","洪朝丰","张达明","汤盈盈","海俊杰"
"山狗1999","1999","1307804","恐怖","","","4.6","阿肯（黎骏 饰）带着女友玲玲（徐玲玲 饰）以及一干好友前往一座地处偏远的荒岛，准备在那里开一场热闹而又淋漓尽致的派对。然而抵达小岛后，一行人才发现，原来他们并不是岛上唯一的一群游客。咸湿、吹水和山猪（黄秋生 饰）三名古惑仔也来到了小岛上，他们来这里是为了探访在这儿隐居的黑帮老大。\n黑道的出现让阿肯一行人感受到了不安全，然而，他们却不是真正的问题所在。咸湿和山猪先后被杀，剩下来的吹水找到了阿肯向他们寻求帮助，这意味着，在这座岛屿上，隐藏着一批嗜血而又凶残的杀人狂魔，更糟糕的是，他们的真实身份，是一群麻风病人。©豆瓣","刘宝贤","","黄秋生","梁敏仪","黎骏","曾德华"
"迷幻美少女","1999","26759481","剧情","","","0","阿茵是大学二年级的有为美女，而大学生大部分都喜欢上网结交朋友，即为”网友”。纯情的阿茵不悟有诈，与网友Peter相约见面，却在初次邂逅时，阿茵即被Peter迷奸，更被拍下裸照要挟……","何锦灿","","欧阳耀麟","天宝","曾燕","周恩恩"
"鬼请你睇戏","1999","1307534","恐怖","惊悚","","5.3","钟少雄导演的此片意在强调香港电影事业的衰败惨景，并不恐怖，但其在有限的条件下，拍出这部困兽式悲情片，表现了电影人如入地狱的噩梦处境。然而该片过火失控，比起前些年的《阴阳路》用鬼戏院讽刺电影业困境的黑色幽默感，有不及之感。剧情讲述了即将来临的一九九九年最后一夜，北角英皇道一间旧戏院面临封铺关门，由雷宇扬饰演的放映员正放映最后一场电影，观众只有其女友姚乐怡一人，却不料发生了闹鬼事件。此片场面凄厉，其肮脏一面简直惨不忍睹。诸多香港影星包括黎耀祥、吴镇宇、李惠敏、孙佳君、吴志雄和钱嘉乐在内都切身感受了场面。最后闹剧在雷宇扬对姚乐怡的求爱中才得以平息，这也应了魔鬼来人间是考验人们能否 ""患难见真情""的作怪目的。但这种考验却太过火，太残忍了。","钟少雄","","姚乐怡","孙佳君","李蕙敏","张文慈"
